96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
96	384
